State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Tamil Nadu,TIRUVANNAMALAI,2006,Kharif     ,Small millets,4901,4669
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year ,Arhar/Tur,1330,965
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year ,Bajra,3715,2755
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year ,Banana,3132,304298
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year ,Cashewnut,1,1
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year ,Castor seed,73,29
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year ,Coconut ,890,153
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year ,Coriander,21,7
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year ,Cotton(lint),1689,4784
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year ,Dry chillies,367,387
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year ,Gram,5,2
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year ,Groundnut,85314,155702
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year ,Horse-gram,2236,1700
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year ,Jowar,1043,1052
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year ,Maize,193,548
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year ,Moong(Green Gram),774,382
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year ,Onion,39,340
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year ,Ragi,1675,3008
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year ,Rapeseed &Mustard,2,
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year ,Sesamum,2041,1150
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year ,Sugarcane,31014,3174500
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year ,Sunflower,193,455
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year ,Sweet potato,21,353
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year ,Tapioca,4267,179866
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year ,Tobacco,53,68
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year ,Turmeric,454,4959
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year ,Urad,2347,1489
Tamil Nadu,TIRUVANNAMALAI,2007,Kharif     ,Rice,112148,385914
Tamil Nadu,TIRUVANNAMALAI,2007,Kharif     ,Small millets,4782,4005
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year ,Arecanut,1,2
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year ,Arhar/Tur,1616,1924
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year ,Bajra,4002,4158
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year ,Banana,3106,233272
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year ,Cashewnut,12,7
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year ,Castor seed,56,22
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year ,Coconut ,792,131
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year ,Coriander,35,13
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year ,Cotton(lint),869,2451
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year ,Dry chillies,348,176
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year ,Gram,7,2
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year ,Groundnut,95738,204788
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year ,Horse-gram,2118,828
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year ,Jowar,1039,929
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year ,Maize,319,850
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year ,Moong(Green Gram),674,529
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year ,Onion,40,385
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year ,Ragi,2373,3924
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year ,Rapeseed &Mustard,8,2
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year ,Sesamum,1586,926
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year ,Small millets,4782,4005
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year ,Sugarcane,28227,3278651
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year ,Sunflower,2086,4852
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year ,Sweet potato,53,720
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year ,Tapioca,3650,154041
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year ,Tobacco,61,78
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year ,Turmeric,347,1856
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year ,Urad,2804,2150
Tamil Nadu,TIRUVANNAMALAI,2008,Kharif     ,Rice,101886,317944
Tamil Nadu,TIRUVANNAMALAI,2008,Kharif     ,Small millets,4525,3626
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year ,Arecanut,3,6
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year ,Arhar/Tur,1144,1030
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year ,Bajra,5617,6666
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year ,Banana,3147,232515
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year ,Cashewnut,7,4
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year ,Castor seed,35,14
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year ,Coconut ,935,117000
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year ,Coriander,42,14
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year ,Cotton(lint),954,2425
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year ,Dry chillies,342,312
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year ,Groundnut,97552,146618
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year ,Horse-gram,1890,867
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year ,Jowar,583,457
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year ,Maize,4139,23971
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year ,Moong(Green Gram),717,162
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year ,Onion,60,567
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year ,Ragi,3437,8481
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year ,Sesamum,1273,901
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year ,Small millets,4525,3626
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year ,Sugarcane,24198,2393521
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year ,Sunflower,1790,2388
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year ,Sweet potato,11,146
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year ,Tapioca,2264,78044
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year ,Tobacco,75,107
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year ,Turmeric,302,1742
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year ,Urad,2722,1081
Tamil Nadu,TIRUVANNAMALAI,2009,Kharif     ,Rice,105177,324984
Tamil Nadu,TIRUVANNAMALAI,2009,Kharif     ,Small millets,4606,3912
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year ,Arecanut,4,8
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year ,Arhar/Tur,985,392
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year ,Bajra,2604,1799
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year ,Banana,3044,130880
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year ,Cashewnut,10,5
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year ,Castor seed,7,3
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year ,Coconut ,725,8800
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year ,Coriander,52,21
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year ,Cotton(lint),785,2320
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year ,Dry chillies,379,202
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year ,Gram,6,1
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year ,Groundnut,68856,125139
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year ,Horse-gram,2278,1077
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year ,Jowar,578,549
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year ,Maize,511,2719
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year ,Moong(Green Gram),702,242
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year ,Onion,56,546
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year ,Potato,1,18
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year ,Ragi,1638,2699
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year ,Sesamum,1661,959
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year ,Sugarcane,24467,2292158
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year ,Sunflower,713,1504
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year ,Sweet potato,11,161
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year ,Tapioca,1989,93336
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year ,Tobacco,108,143
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year ,Turmeric,367,1860
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year ,Urad,4762,1743
Tamil Nadu,TIRUVANNAMALAI,2010,Kharif     ,Arhar/Tur,1335,268
Tamil Nadu,TIRUVANNAMALAI,2010,Kharif     ,Castor seed,6,14
Tamil Nadu,TIRUVANNAMALAI,2010,Kharif     ,Cotton(lint),1191,2544
Tamil Nadu,TIRUVANNAMALAI,2010,Kharif     ,Groundnut,62296,115184
Tamil Nadu,TIRUVANNAMALAI,2010,Kharif     ,Horse-gram,2233,1270
Tamil Nadu,TIRUVANNAMALAI,2010,Kharif     ,Maize,225,842
Tamil Nadu,TIRUVANNAMALAI,2010,Kharif     ,Moong(Green Gram),545,283
Tamil Nadu,TIRUVANNAMALAI,2010,Kharif     ,Ragi,1229,3409
Tamil Nadu,TIRUVANNAMALAI,2010,Kharif     ,Rice,125490,357692
Tamil Nadu,TIRUVANNAMALAI,2010,Kharif     ,Sunflower,321,614
Tamil Nadu,TIRUVANNAMALAI,2010,Kharif     ,Urad,4758,3184
Tamil Nadu,TIRUVANNAMALAI,2010,Rabi       ,Gram,3,1
Tamil Nadu,TIRUVANNAMALAI,2010,Whole Year ,Sugarcane,31435,2949680
Tamil Nadu,TIRUVANNAMALAI,2011,Kharif     ,Bajra,2178,3345
Tamil Nadu,TIRUVANNAMALAI,2011,Kharif     ,Cotton(lint),370,1056
Tamil Nadu,TIRUVANNAMALAI,2011,Kharif     ,Groundnut,32921,64381
Tamil Nadu,TIRUVANNAMALAI,2011,Kharif     ,Jowar,514,563
Tamil Nadu,TIRUVANNAMALAI,2011,Kharif     ,Maize,562,3193
Tamil Nadu,TIRUVANNAMALAI,2011,Kharif     ,Ragi,782,2062
Tamil Nadu,TIRUVANNAMALAI,2011,Kharif     ,Rice,103924,356196
Tamil Nadu,TIRUVANNAMALAI,2011,Rabi       ,Bajra,687,1892
Tamil Nadu,TIRUVANNAMALAI,2011,Rabi       ,Cotton(lint),391,1076
Tamil Nadu,TIRUVANNAMALAI,2011,Rabi       ,Groundnut,23360,89755
Tamil Nadu,TIRUVANNAMALAI,2011,Rabi       ,Jowar,76,126
Tamil Nadu,TIRUVANNAMALAI,2011,Rabi       ,Maize,491,3265
Tamil Nadu,TIRUVANNAMALAI,2011,Rabi       ,Ragi,1046,2654
Tamil Nadu,TIRUVANNAMALAI,2011,Rabi       ,Rapeseed &Mustard,3,1
Tamil Nadu,TIRUVANNAMALAI,2011,Whole Year ,Arecanut,5,12
Tamil Nadu,TIRUVANNAMALAI,2011,Whole Year ,Arhar/Tur,1339,1076
Tamil Nadu,TIRUVANNAMALAI,2011,Whole Year ,Banana,3205,140041
Tamil Nadu,TIRUVANNAMALAI,2011,Whole Year ,Cashewnut,7,2
Tamil Nadu,TIRUVANNAMALAI,2011,Whole Year ,Castor seed,6,2
Tamil Nadu,TIRUVANNAMALAI,2011,Whole Year ,Coconut ,803,13400000
Tamil Nadu,TIRUVANNAMALAI,2011,Whole Year ,Coriander,5,2
Tamil Nadu,TIRUVANNAMALAI,2011,Whole Year ,Dry chillies,481,210
Tamil Nadu,TIRUVANNAMALAI,2011,Whole Year ,Gram,4,3
Tamil Nadu,TIRUVANNAMALAI,2011,Whole Year ,Horse-gram,1881,1177
Tamil Nadu,TIRUVANNAMALAI,2011,Whole Year ,Moong(Green Gram),718,450
Tamil Nadu,TIRUVANNAMALAI,2011,Whole Year ,Onion,146,1392
Tamil Nadu,TIRUVANNAMALAI,2011,Whole Year ,Small millets,4472,5558
Tamil Nadu,TIRUVANNAMALAI,2011,Whole Year ,Sugarcane,37794,4411273
Tamil Nadu,TIRUVANNAMALAI,2011,Whole Year ,Sunflower,225,393
Tamil Nadu,TIRUVANNAMALAI,2011,Whole Year ,Sweet potato,18,369
Tamil Nadu,TIRUVANNAMALAI,2011,Whole Year ,Tapioca,2361,88922
Tamil Nadu,TIRUVANNAMALAI,2011,Whole Year ,Tobacco,27,77
Tamil Nadu,TIRUVANNAMALAI,2011,Whole Year ,Turmeric,1246,6826
Tamil Nadu,TIRUVANNAMALAI,2011,Whole Year ,Urad,14797,8469
Tamil Nadu,TIRUVANNAMALAI,2012,Kharif     ,Arhar/Tur,698,343
Tamil Nadu,TIRUVANNAMALAI,2012,Kharif     ,Castor seed,12,1.55
Tamil Nadu,TIRUVANNAMALAI,2012,Kharif     ,Cotton(lint),506,961
Tamil Nadu,TIRUVANNAMALAI,2012,Kharif     ,Groundnut,56302,119302
Tamil Nadu,TIRUVANNAMALAI,2012,Kharif     ,Horse-gram,1824,1168
Tamil Nadu,TIRUVANNAMALAI,2012,Kharif     ,Maize,579,1909
Tamil Nadu,TIRUVANNAMALAI,2012,Kharif     ,Moong(Green Gram),724,196
Tamil Nadu,TIRUVANNAMALAI,2012,Kharif     ,Ragi,1159,2806
Tamil Nadu,TIRUVANNAMALAI,2012,Kharif     ,Rice,91774,325511
Tamil Nadu,TIRUVANNAMALAI,2012,Kharif     ,Sunflower,174,251
Tamil Nadu,TIRUVANNAMALAI,2012,Kharif     ,Urad,8798,5158
Tamil Nadu,TIRUVANNAMALAI,2012,Rabi       ,Gram,1,
Tamil Nadu,TIRUVANNAMALAI,2012,Whole Year ,Sugarcane,43477,4376790
Tamil Nadu,TIRUVANNAMALAI,2013,Kharif     ,Bajra,3194,4958
Tamil Nadu,TIRUVANNAMALAI,2013,Kharif     ,Castor seed,5,2
Tamil Nadu,TIRUVANNAMALAI,2013,Kharif     ,Cotton(lint),138,260
Tamil Nadu,TIRUVANNAMALAI,2013,Kharif     ,Groundnut,33481,73220
Tamil Nadu,TIRUVANNAMALAI,2013,Kharif     ,Horse-gram,936,710
Tamil Nadu,TIRUVANNAMALAI,2013,Kharif     ,Jowar,555,618
Tamil Nadu,TIRUVANNAMALAI,2013,Kharif     ,Maize,994,6498
Tamil Nadu,TIRUVANNAMALAI,2013,Kharif     ,Moong(Green Gram),587,330
Tamil Nadu,TIRUVANNAMALAI,2013,Kharif     ,Onion,35,407
Tamil Nadu,TIRUVANNAMALAI,2013,Kharif     ,Potato,1,18
Tamil Nadu,TIRUVANNAMALAI,2013,Kharif     ,Ragi,992,2714
Tamil Nadu,TIRUVANNAMALAI,2013,Kharif     ,Rice,82625,359403
Tamil Nadu,TIRUVANNAMALAI,2013,Kharif     ,Sunflower,115,208
Tamil Nadu,TIRUVANNAMALAI,2013,Kharif     ,Urad,5066,2533
Tamil Nadu,TIRUVANNAMALAI,2013,Rabi       ,Bajra,942,4600
Tamil Nadu,TIRUVANNAMALAI,2013,Rabi       ,Cotton(lint),157,357
Tamil Nadu,TIRUVANNAMALAI,2013,Rabi       ,Groundnut,24822,70357
Tamil Nadu,TIRUVANNAMALAI,2013,Rabi       ,Horse-gram,820,623
Tamil Nadu,TIRUVANNAMALAI,2013,Rabi       ,Jowar,234,504
Tamil Nadu,TIRUVANNAMALAI,2013,Rabi       ,Maize,697,3487
Tamil Nadu,TIRUVANNAMALAI,2013,Rabi       ,Moong(Green Gram),549,443
Tamil Nadu,TIRUVANNAMALAI,2013,Rabi       ,Onion,38,322
Tamil Nadu,TIRUVANNAMALAI,2013,Rabi       ,Potato,1,26
Tamil Nadu,TIRUVANNAMALAI,2013,Rabi       ,Ragi,2317,6495
Tamil Nadu,TIRUVANNAMALAI,2013,Rabi       ,Sunflower,230,358
Tamil Nadu,TIRUVANNAMALAI,2013,Rabi       ,Urad,6294,2874
Tamil Nadu,TIRUVANNAMALAI,2013,Whole Year ,Arecanut,5,6
Tamil Nadu,TIRUVANNAMALAI,2013,Whole Year ,Arhar/Tur,2057,2339
Tamil Nadu,TIRUVANNAMALAI,2013,Whole Year ,Banana,2972,169469
Tamil Nadu,TIRUVANNAMALAI,2013,Whole Year ,Cashewnut,1,
Tamil Nadu,TIRUVANNAMALAI,2013,Whole Year ,Coconut ,624,5000000
Tamil Nadu,TIRUVANNAMALAI,2013,Whole Year ,Coriander,12,4
Tamil Nadu,TIRUVANNAMALAI,2013,Whole Year ,Dry chillies,447,122
Tamil Nadu,TIRUVANNAMALAI,2013,Whole Year ,Small millets,4267,6258
Tamil Nadu,TIRUVANNAMALAI,2013,Whole Year ,Sugarcane,37783,3084592
Tamil Nadu,TIRUVANNAMALAI,2013,Whole Year ,Sweet potato,23,486
Tamil Nadu,TIRUVANNAMALAI,2013,Whole Year ,Tapioca,2404,89320
Tamil Nadu,TIRUVANNAMALAI,2013,Whole Year ,Tobacco,62,86
Tamil Nadu,TIRUVANNAMALAI,2013,Whole Year ,Turmeric,638,2559
Tamil Nadu,TUTICORIN,1997,Kharif     ,Banana,17010,685918
Tamil Nadu,TUTICORIN,1997,Kharif     ,Horse-gram,27,20
Tamil Nadu,TUTICORIN,1997,Kharif     ,Onion,1590,7683
Tamil Nadu,TUTICORIN,1997,Kharif     ,Sesamum,3464,1050
Tamil Nadu,TUTICORIN,1997,Kharif     ,Small millets,60,60
Tamil Nadu,TUTICORIN,1997,Whole Year ,Arhar/Tur,94,50
Tamil Nadu,TUTICORIN,1997,Whole Year ,Bajra,25201,51570
Tamil Nadu,TUTICORIN,1997,Whole Year ,Banana,9507,686640
Tamil Nadu,TUTICORIN,1997,Whole Year ,Cashewnut,600,370
Tamil Nadu,TUTICORIN,1997,Whole Year ,Castor seed,60,20
Tamil Nadu,TUTICORIN,1997,Whole Year ,Coriander,10889,2270
Tamil Nadu,TUTICORIN,1997,Whole Year ,Cotton(lint),17660,20790
Tamil Nadu,TUTICORIN,1997,Whole Year ,Dry chillies,20394,10610
Tamil Nadu,TUTICORIN,1997,Whole Year ,Dry ginger,5,160
Tamil Nadu,TUTICORIN,1997,Whole Year ,Gram,140,70
Tamil Nadu,TUTICORIN,1997,Whole Year ,Groundnut,1727,2960
Tamil Nadu,TUTICORIN,1997,Whole Year ,Jowar,8367,7600
Tamil Nadu,TUTICORIN,1997,Whole Year ,Maize,2106,950
Tamil Nadu,TUTICORIN,1997,Whole Year ,Moong(Green Gram),8082,3030
Tamil Nadu,TUTICORIN,1997,Whole Year ,Onion,1061,2770
Tamil Nadu,TUTICORIN,1997,Whole Year ,Pulses total,24295,10530
Tamil Nadu,TUTICORIN,1997,Whole Year ,Ragi,505,1270
Tamil Nadu,TUTICORIN,1997,Whole Year ,Rice,17907,78650
Tamil Nadu,TUTICORIN,1997,Whole Year ,Small millets,220,20
Tamil Nadu,TUTICORIN,1997,Whole Year ,Sugarcane,90,97000
Tamil Nadu,TUTICORIN,1997,Whole Year ,Sunflower,2541,1110
Tamil Nadu,TUTICORIN,1997,Whole Year ,Sweet potato,133,1930
Tamil Nadu,TUTICORIN,1997,Whole Year ,Tapioca,27,1010
Tamil Nadu,TUTICORIN,1997,Whole Year ,Total foodgrain,79127,151020
Tamil Nadu,TUTICORIN,1997,Whole Year ,Turmeric,6,60
Tamil Nadu,TUTICORIN,1997,Whole Year ,Urad,15325,7240
Tamil Nadu,TUTICORIN,1998,Kharif     ,Arhar/Tur,285,246
Tamil Nadu,TUTICORIN,1998,Kharif     ,Bajra,22867,48903
Tamil Nadu,TUTICORIN,1998,Kharif     ,Cotton(lint),16429,5218
Tamil Nadu,TUTICORIN,1998,Kharif     ,Groundnut,2820,4967
Tamil Nadu,TUTICORIN,1998,Kharif     ,Horse-gram,91,46
Tamil Nadu,TUTICORIN,1998,Kharif     ,Jowar,9322,10320
Tamil Nadu,TUTICORIN,1998,Kharif     ,Maize,3181,1435
Tamil Nadu,TUTICORIN,1998,Kharif     ,Moong(Green Gram),9787,3006
Tamil Nadu,TUTICORIN,1998,Kharif     ,Pulses total,34390,10806
Tamil Nadu,TUTICORIN,1998,Kharif     ,Ragi,498,1186
Tamil Nadu,TUTICORIN,1998,Kharif     ,Rice,22709,78052
Tamil Nadu,TUTICORIN,1998,Kharif     ,Sesamum,4245,1457
Tamil Nadu,TUTICORIN,1998,Kharif     ,Small millets,1200,1000
Tamil Nadu,TUTICORIN,1998,Kharif     ,Sunflower,3301,1604
Tamil Nadu,TUTICORIN,1998,Kharif     ,Total foodgrain,94011,15146
Tamil Nadu,TUTICORIN,1998,Kharif     ,Urad,22225,7045
Tamil Nadu,TUTICORIN,1998,Rabi       ,Gram,206,125
Tamil Nadu,TUTICORIN,1998,Whole Year ,Banana,9046,653338
Tamil Nadu,TUTICORIN,1998,Whole Year ,Cashewnut,494,101
Tamil Nadu,TUTICORIN,1998,Whole Year ,Castor seed,163,39
Tamil Nadu,TUTICORIN,1998,Whole Year ,Coriander,22361,4668
Tamil Nadu,TUTICORIN,1998,Whole Year ,Dry chillies,22270,11580
Tamil Nadu,TUTICORIN,1998,Whole Year ,Garlic,8,47
Tamil Nadu,TUTICORIN,1998,Whole Year ,Onion,2927,7634
Tamil Nadu,TUTICORIN,1998,Whole Year ,Sugarcane,31,3800
Tamil Nadu,TUTICORIN,1998,Whole Year ,Sweet potato,45,776
Tamil Nadu,TUTICORIN,1998,Whole Year ,Tapioca,4,148
Tamil Nadu,TUTICORIN,1998,Whole Year ,Turmeric,21,128
Tamil Nadu,TUTICORIN,1999,Kharif     ,Arhar/Tur,75,53
Tamil Nadu,TUTICORIN,1999,Kharif     ,Bajra,23516,34198
Tamil Nadu,TUTICORIN,1999,Kharif     ,Castor seed,103,31
Tamil Nadu,TUTICORIN,1999,Kharif     ,Cotton(lint),15107,9911
Tamil Nadu,TUTICORIN,1999,Kharif     ,Groundnut,2102,3844
Tamil Nadu,TUTICORIN,1999,Kharif     ,Horse-gram,27,13
Tamil Nadu,TUTICORIN,1999,Kharif     ,Jowar,8709,14603
Tamil Nadu,TUTICORIN,1999,Kharif     ,Korra,17,14
Tamil Nadu,TUTICORIN,1999,Kharif     ,Maize,6672,2982
Tamil Nadu,TUTICORIN,1999,Kharif     ,Moong(Green Gram),8173,2517
Tamil Nadu,TUTICORIN,1999,Kharif     ,Ragi,407,794
Tamil Nadu,TUTICORIN,1999,Kharif     ,Rice,16916,62747
Tamil Nadu,TUTICORIN,1999,Kharif     ,Sesamum,3548,924
Tamil Nadu,TUTICORIN,1999,Kharif     ,Sunflower,2959,1204
Tamil Nadu,TUTICORIN,1999,Kharif     ,Urad,18915,5448
Tamil Nadu,TUTICORIN,1999,Kharif     ,Varagu,4,4
Tamil Nadu,TUTICORIN,1999,Rabi       ,Gram,64,31
Tamil Nadu,TUTICORIN,1999,Whole Year ,Banana,17010,685918
Tamil Nadu,TUTICORIN,1999,Whole Year ,Cashewnut,1353,396
Tamil Nadu,TUTICORIN,1999,Whole Year ,Coriander,6717,2264
Tamil Nadu,TUTICORIN,1999,Whole Year ,Dry chillies,8334,3944
Tamil Nadu,TUTICORIN,1999,Whole Year ,Guar seed,131,1363
Tamil Nadu,TUTICORIN,1999,Whole Year ,Onion,1590,7683
Tamil Nadu,TUTICORIN,1999,Whole Year ,Sugarcane,131,14020
Tamil Nadu,TUTICORIN,1999,Whole Year ,Sweet potato,44,533
Tamil Nadu,TUTICORIN,1999,Whole Year ,Tapioca,16,568
Tamil Nadu,TUTICORIN,1999,Whole Year ,Turmeric,11,62
Tamil Nadu,TUTICORIN,2000,Kharif     ,Arhar/Tur,35,25
Tamil Nadu,TUTICORIN,2000,Kharif     ,Bajra,18287,26227
Tamil Nadu,TUTICORIN,2000,Kharif     ,Castor seed,85,25
Tamil Nadu,TUTICORIN,2000,Kharif     ,Cotton(lint),9516,7333
Tamil Nadu,TUTICORIN,2000,Kharif     ,Groundnut,1904,3141
Tamil Nadu,TUTICORIN,2000,Kharif     ,Horse-gram,12,5
Tamil Nadu,TUTICORIN,2000,Kharif     ,Jowar,10006,8893
Tamil Nadu,TUTICORIN,2000,Kharif     ,Maize,5718,2555
Tamil Nadu,TUTICORIN,2000,Kharif     ,Moong(Green Gram),6794,2989
Tamil Nadu,TUTICORIN,2000,Kharif     ,Other Cereals & Millets,12,10
Tamil Nadu,TUTICORIN,2000,Kharif     ,Other Kharif pulses,586,112
Tamil Nadu,TUTICORIN,2000,Kharif     ,Ragi,200,386
Tamil Nadu,TUTICORIN,2000,Kharif     ,Rice,15456,61662
Tamil Nadu,TUTICORIN,2000,Kharif     ,Sesamum,2125,636
Tamil Nadu,TUTICORIN,2000,Kharif     ,Sunflower,1668,724
Tamil Nadu,TUTICORIN,2000,Kharif     ,Urad,21071,6068
Tamil Nadu,TUTICORIN,2000,Rabi       ,Gram,48,23
Tamil Nadu,TUTICORIN,2000,Whole Year ,Banana,14911,601277
Tamil Nadu,TUTICORIN,2000,Whole Year ,Cashewnut,139,53
Tamil Nadu,TUTICORIN,2000,Whole Year ,Coriander,5336,1798
Tamil Nadu,TUTICORIN,2000,Whole Year ,Dry chillies,23680,10703
Tamil Nadu,TUTICORIN,2000,Whole Year ,Onion,1425,6886
Tamil Nadu,TUTICORIN,2000,Whole Year ,Sugarcane,57,6100
Tamil Nadu,TUTICORIN,2000,Whole Year ,Sweet potato,15,182
Tamil Nadu,TUTICORIN,2000,Whole Year ,Tapioca,13,461
Tamil Nadu,TUTICORIN,2000,Whole Year ,Turmeric,7,38
Tamil Nadu,TUTICORIN,2001,Kharif     ,Arhar/Tur,78,50
Tamil Nadu,TUTICORIN,2001,Kharif     ,Bajra,18150,20160
Tamil Nadu,TUTICORIN,2001,Kharif     ,Cotton(lint),9743,4400
Tamil Nadu,TUTICORIN,2001,Kharif     ,Groundnut,1782,3260
Tamil Nadu,TUTICORIN,2001,Kharif     ,Jowar,5806,4530
Tamil Nadu,TUTICORIN,2001,Kharif     ,Moong(Green Gram),8228,3140
Tamil Nadu,TUTICORIN,2001,Kharif     ,Ragi,445,1020
Tamil Nadu,TUTICORIN,2001,Kharif     ,Rice,10201,42780
Tamil Nadu,TUTICORIN,2001,Kharif     ,Sesamum,3010,1100
Tamil Nadu,TUTICORIN,2001,Kharif     ,Sunflower,947,350
Tamil Nadu,TUTICORIN,2001,Kharif     ,Urad,11560,5020
Tamil Nadu,TUTICORIN,2001,Whole Year ,Sugarcane,113,11300
Tamil Nadu,TUTICORIN,2002,Kharif     ,Arhar/Tur,73,40
Tamil Nadu,TUTICORIN,2002,Kharif     ,Bajra,18374,24451
